clip_id,dasakam,verse,half,split,audio_path,text_devanagari,text_clean,text_model_kannada,slp1,duration_s,sample_rate,channels,bit_depth,analysis_issues
nar_032_009_2,32,9,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 32/Narayaneeyam Dasakam 32.9.2.flac,वैवस्वताख्यं मनुमादधानः क्रोधाद्धयग्रीवमभिद्रुतोऽभूः ॥,वैवस्वताख्यं मनुमादधानः क्रोधाद्धयग्रीवमभिद्रुतोऽभूः ॥,ವೈವಸ್ವತಾಖ್ಯಂ ಮನುಮಾದಧಾನಃ ಕ್ರೋಧಾದ್ಧಯಗ್ರೀವಮಭಿದ್ರುತೋಽಭೂಃ,vEvasvatAKyaM manumAdaDAnaH kroDAdDayagrIvamaBidrutoBUH,11.189146,48000,2,16,
nar_032_010_1,32,10,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 32/Narayaneeyam Dasakam 32.10.1.flac,स्वतुङ्गश‍ृङ्गक्षतवक्षसं तं निपात्य दैत्यं निगमान्गृहीत्वा ।,स्वतुङ्गशृङ्गक्षतवक्षसं तं निपात्य दैत्यं निगमान्गृहीत्वा ।,ಸ್ವತುಙ್ಗಶೃಙ್ಗಕ್ಷತವಕ್ಷಸಂ ತಂ ನಿಪಾತ್ಯ ದೈತ್ಯಂ ನಿಗಮಾನ್ಗೃಹೀತ್ವಾ,svatuNgaSfNgakzatavakzasaM taM nipAtya dEtyaM nigamAngfhItvA,10.188271,48000,2,16,
nar_032_010_2,32,10,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 32/Narayaneeyam Dasakam 32.10.2.flac,विरिञ्चये प्रीतहृदे ददानः प्रभञ्जनागारपते प्रपायाः ॥,विरिञ्चये प्रीतहृदे ददानः प्रभञ्जनागारपते प्रपायाः ॥,ವಿರಿಞ್ಚಯೇ ಪ್ರೀತಹೃದೇ ದದಾನಃ ಪ್ರಭಞ್ಜನಾಗಾರಪತೇ ಪ್ರಪಾಯಾಃ,viriYcaye prItahfde dadAnaH praBaYjanAgArapate prapAyAH,10.076729,48000,2,16,
nar_033_001_1,33,1,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 33/Narayaneeyam Dasakam 33.1.1.flac,वैवस्वताख्यमनुपुत्रनभागजात- नाभागनामकनरेन्द्रसुतोऽम्बरीषः ।,वैवस्वताख्यमनुपुत्रनभागजात- नाभागनामकनरेन्द्रसुतोऽम्बरीषः ।,ವೈವಸ್ವತಾಖ್ಯಮನುಪುತ್ರನಭಾಗಜಾತ ನಾಭಾಗನಾಮಕನರೇನ್ದ್ರಸುತೋಽಮ್ಬರೀಷಃ,vEvasvatAKyamanuputranaBAgajAta nABAganAmakanarendrasutombarIzaH,9.049729,48000,2,16,
nar_033_001_2,33,1,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 33/Narayaneeyam Dasakam 33.1.2.flac,सप्तार्णवावृतमहीदयितोऽपि रेमे त्वत्सङ्गिषु त्वयि च मग्नमनास्सदैव ॥,सप्तार्णवावृतमहीदयितोऽपि रेमे त्वत्सङ्गिषु त्वयि च मग्नमनास्सदैव ॥,ಸಪ್ತಾರ್ಣವಾವೃತಮಹೀದಯಿತೋಽಪಿ ರೇಮೇ ತ್ವತ್ಸಙ್ಗಿಷು ತ್ವಯಿ ಚ ಮಗ್ನಮನಾಸ್ಸದೈವ,saptArRavAvftamahIdayitopi reme tvatsaNgizu tvayi ca magnamanAssadEva,10.541417,48000,2,16,
nar_033_002_1,33,2,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 33/Narayaneeyam Dasakam 33.2.1.flac,त्वत्प्रीतये सकलमेव वितन्वतोऽस्य भक्त्यैव देव नचिरादभृथाः प्रसादम् ।,त्वत्प्रीतये सकलमेव वितन्वतोऽस्य भक्त्यैव देव नचिरादभृथाः प्रसादम् ।,ತ್ವತ್ಪ್ರೀತಯೇ ಸಕಲಮೇವ ವಿತನ್ವತೋಽಸ್ಯ ಭಕ್ತ್ಯೈವ ದೇವ ನಚಿರಾದಭೃಥಾಃ ಪ್ರಸಾದಮ್,tvatprItaye sakalameva vitanvatosya BaktyEva deva nacirAdaBfTAH prasAdam,10.939229,48000,2,16,
nar_033_002_2,33,2,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 33/Narayaneeyam Dasakam 33.2.2.flac,येनास्य याचनमृतेऽप्यभिरक्षणार्थं चक्रं भवान्प्रविततार सहस्रधारम् ॥,येनास्य याचनमृतेऽप्यभिरक्षणार्थं चक्रं भवान्प्रविततार सहस्रधारम् ॥,ಯೇನಾಸ್ಯ ಯಾಚನಮೃತೇಽಪ್ಯಭಿರಕ್ಷಣಾರ್ಥಂ ಚಕ್ರಂ ಭವಾನ್ಪ್ರವಿತತಾರ ಸಹಸ್ರಧಾರಮ್,yenAsya yAcanamftepyaBirakzaRArTaM cakraM BavAnpravitatAra sahasraDAram,11.265979,48000,2,16,
nar_033_003_1,33,3,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 33/Narayaneeyam Dasakam 33.3.1.flac,स द्वादशीव्रतमथो भवदर्चनार्थं वर्षं दधौ मधुवने यमुनोपकण्ठे ।,स द्वादशीव्रतमथो भवदर्चनार्थं वर्षं दधौ मधुवने यमुनोपकण्ठे ।,ಸ ದ್ವಾದಶೀವ್ರತಮಥೋ ಭವದರ್ಚನಾರ್ಥಂ ವರ್ಷಂ ದಧೌ ಮಧುವನೇ ಯಮುನೋಪಕಣ್ಠೇ,sa dvAdaSIvratamaTo BavadarcanArTaM varzaM daDO maDuvane yamunopakaRWe,11.464875,48000,2,16,
nar_033_003_2,33,3,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 33/Narayaneeyam Dasakam 33.3.2.flac,पत्न्या समं सुमनसा महतीं वितन्वन् पूजां द्विजेषु विसृजन्पशुषष्टिकोटिम् ॥,पत्न्या समं सुमनसा महतीं वितन्वन् पूजां द्विजेषु विसृजन्पशुषष्टिकोटिम् ॥,ಪತ್ನ್ಯಾ ಸಮಂ ಸುಮನಸಾ ಮಹತೀಂ ವಿತನ್ವನ್ ಪೂಜಾಂ ದ್ವಿಜೇಷು ವಿಸೃಜನ್ಪಶುಷಷ್ಟಿಕೋಟಿಮ್,patnyA samaM sumanasA mahatIM vitanvan pUjAM dvijezu visfjanpaSuzazwikowim,11.329917,48000,2,16,
nar_033_004_1,33,4,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 33/Narayaneeyam Dasakam 33.4.1.flac,तत्राथ पारणदिने भवदर्चनान्ते दुर्वाससाऽस्य मुनिना भवनं प्रपेदे ।,तत्राथ पारणदिने भवदर्चनान्ते दुर्वाससाऽस्य मुनिना भवनं प्रपेदे ।,ತತ್ರಾಥ ಪಾರಣದಿನೇ ಭವದರ್ಚನಾನ್ತೇ ದುರ್ವಾಸಸಾಽಸ್ಯ ಮುನಿನಾ ಭವನಂ ಪ್ರಪೇದೇ,tatrATa pAraRadine BavadarcanAnte durvAsasAsya muninA BavanaM prapede,10.981833,48000,2,16,
nar_033_004_2,33,4,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 33/Narayaneeyam Dasakam 33.4.2.flac,भोक्तुं वृतश्च स नृपेण परार्तिशील: मन्दं जगाम यमुनां नियमान्विधास्यन् ॥,भोक्तुं वृतश्च स नृपेण परार्तिशील: मन्दं जगाम यमुनां नियमान्विधास्यन् ॥,ಭೋಕ್ತುಂ ವೃತಶ್ಚ ಸ ನೃಪೇಣ ಪರಾರ್ತಿಶೀಲಃ ಮನ್ದಂ ಜಗಾಮ ಯಮುನಾಂ ನಿಯಮಾನ್ವಿಧಾಸ್ಯನ್,BoktuM vftaSca sa nfpeRa parArtiSIlaH mandaM jagAma yamunAM niyamAnviDAsyan,12.139688,48000,2,16,
nar_033_005_1,33,5,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 33/Narayaneeyam Dasakam 33.5.1.flac,राज्ञाथ पारणमुहूर्तसमाप्तिखेदात् वारैव पारणमकारि भवत्परेण ।,राज्ञाथ पारणमुहूर्तसमाप्तिखेदात् वारैव पारणमकारि भवत्परेण ।,ರಾಜ್ಞಾಥ ಪಾರಣಮುಹೂರ್ತಸಮಾಪ್ತಿಖೇದಾತ್ ವಾರೈವ ಪಾರಣಮಕಾರಿ ಭವತ್ಪರೇಣ,rAjYATa pAraRamuhUrtasamAptiKedAt vArEva pAraRamakAri BavatpareRa,11.273083,48000,2,16,
nar_033_005_2,33,5,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 33/Narayaneeyam Dasakam 33.5.2.flac,प्राप्तो मुनिस्तदथ दिव्यदृशा विजानन् क्षिप्यन् क्रुधोद्धृतजटो विततान कृत्याम् ॥,प्राप्तो मुनिस्तदथ दिव्यदृशा विजानन् क्षिप्यन् क्रुधोद्धृतजटो विततान कृत्याम् ॥,ಪ್ರಾಪ್ತೋ ಮುನಿಸ್ತದಥ ದಿವ್ಯದೃಶಾ ವಿಜಾನನ್ ಕ್ಷಿಪ್ಯನ್ ಕ್ರುಧೋದ್ಧೃತಜಟೋ ವಿತತಾನ ಕೃತ್ಯಾಮ್,prApto munistadaTa divyadfSA vijAnan kzipyan kruDodDftajawo vitatAna kftyAm,11.926583,48000,2,16,
nar_033_006_1,33,6,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 33/Narayaneeyam Dasakam 33.6.1.flac,कृत्यां च तामसिधरां भुवनं दहन्तीम् अग्रेऽभिवीक्ष्य नृपतिर्न पदाच्चकम्पे ।,कृत्यां च तामसिधरां भुवनं दहन्तीम् अग्रेऽभिवीक्ष्य नृपतिर्न पदाच्चकम्पे ।,ಕೃತ್ಯಾಂ ಚ ತಾಮಸಿಧರಾಂ ಭುವನಂ ದಹನ್ತೀಮ್ ಅಗ್ರೇಽಭಿವೀಕ್ಷ್ಯ ನೃಪತಿರ್ನ ಪದಾಚ್ಚಕಮ್ಪೇ,kftyAM ca tAmasiDarAM BuvanaM dahantIm agreBivIkzya nfpatirna padAccakampe,11.521708,48000,2,16,
nar_033_006_2,33,6,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 33/Narayaneeyam Dasakam 33.6.2.flac,त्वद्भक्तबाधमभिवीक्ष्य सुदर्शनं ते कृत्यानलं शलभयन्मुनिमन्वधावीत् ॥,त्वद्भक्तबाधमभिवीक्ष्य सुदर्शनं ते कृत्यानलं शलभयन्मुनिमन्वधावीत् ॥,ತ್ವದ್ಭಕ್ತಬಾಧಮಭಿವೀಕ್ಷ್ಯ ಸುದರ್ಶನಂ ತೇ ಕೃತ್ಯಾನಲಂ ಶಲಭಯನ್ಮುನಿಮನ್ವಧಾವೀತ್,tvadBaktabADamaBivIkzya sudarSanaM te kftyAnalaM SalaBayanmunimanvaDAvIt,11.606938,48000,2,16,
nar_033_007_1,33,7,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 33/Narayaneeyam Dasakam 33.7.1.flac,धावन्नशेषभुवनेषु भिया स पश्यन् विश्वत्र चक्रमपि ते गतवान्विरिञ्चम् ।,धावन्नशेषभुवनेषु भिया स पश्यन् विश्वत्र चक्रमपि ते गतवान्विरिञ्चम् ।,ಧಾವನ್ನಶೇಷಭುವನೇಷು ಭಿಯಾ ಸ ಪಶ್ಯನ್ ವಿಶ್ವತ್ರ ಚಕ್ರಮಪಿ ತೇ ಗತವಾನ್ವಿರಿಞ್ಚಮ್,DAvannaSezaBuvanezu BiyA sa paSyan viSvatra cakramapi te gatavAnviriYcam,11.450667,48000,2,16,
nar_033_007_2,33,7,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 33/Narayaneeyam Dasakam 33.7.2.flac,कः कालचक्रमतिलङ्घयतीत्यपास्तः शर्वं ययौ स च भवन्तमवन्दतैव ॥,कः कालचक्रमतिलङ्घयतीत्यपास्तः शर्वं ययौ स च भवन्तमवन्दतैव ॥,ಕಃ ಕಾಲಚಕ್ರಮತಿಲಙ್ಘಯತೀತ್ಯಪಾಸ್ತಃ ಶರ್ವಂ ಯಯೌ ಸ ಚ ಭವನ್ತಮವನ್ದತೈವ,kaH kAlacakramatilaNGayatItyapAstaH SarvaM yayO sa ca BavantamavandatEva,11.621146,48000,2,16,
nar_033_008_1,33,8,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 33/Narayaneeyam Dasakam 33.8.1.flac,भूयो भवन्निलयमेत्य मुनिं नमन्तं प्रोचे भवानहमृषे ननु भक्तदासः ।,भूयो भवन्निलयमेत्य मुनिं नमन्तं प्रोचे भवानहमृषे ननु भक्तदासः ।,ಭೂಯೋ ಭವನ್ನಿಲಯಮೇತ್ಯ ಮುನಿಂ ನಮನ್ತಂ ಪ್ರೋಚೇ ಭವಾನಹಮೃಷೇ ನನು ಭಕ್ತದಾಸಃ,BUyo Bavannilayametya muniM namantaM proce BavAnahamfze nanu BaktadAsaH,11.315708,48000,2,16,
nar_033_008_2,33,8,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 33/Narayaneeyam Dasakam 33.8.2.flac,ज्ञानं तपश्च विनयान्वितमेव मान्यं याह्यम्बरीषपदमेव भजेति भूमन् ॥,ज्ञानं तपश्च विनयान्वितमेव मान्यं याह्यम्बरीषपदमेव भजेति भूमन् ॥,ಜ್ಞಾನಂ ತಪಶ್ಚ ವಿನಯಾನ್ವಿತಮೇವ ಮಾನ್ಯಂ ಯಾಹ್ಯಮ್ಬರೀಷಪದಮೇವ ಭಜೇತಿ ಭೂಮನ್,jYAnaM tapaSca vinayAnvitameva mAnyaM yAhyambarIzapadameva Bajeti BUman,11.500396,48000,2,16,
nar_033_009_1,33,9,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 33/Narayaneeyam Dasakam 33.9.1.flac,तावत्समेत्य मुनिना स गृहीतपाद: राजाऽपसृत्य भवदस्त्रमसावनौषीत् ।,तावत्समेत्य मुनिना स गृहीतपाद: राजाऽपसृत्य भवदस्त्रमसावनौषीत् ।,ತಾವತ್ಸಮೇತ್ಯ ಮುನಿನಾ ಸ ಗೃಹೀತಪಾದಃ ರಾಜಾಽಪಸೃತ್ಯ ಭವದಸ್ತ್ರಮಸಾವನೌಷೀತ್,tAvatsametya muninA sa gfhItapAdaH rAjApasftya BavadastramasAvanOzIt,11.820042,48000,2,16,
nar_033_009_2,33,9,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 33/Narayaneeyam Dasakam 33.9.2.flac,चक्रे गते मुनिरदादखिलाशिषोऽस्मै त्वद्भक्तिमागसि कृतेऽपि कृपां च शंसन् ॥,चक्रे गते मुनिरदादखिलाशिषोऽस्मै त्वद्भक्तिमागसि कृतेऽपि कृपां च शंसन् ॥,ಚಕ್ರೇ ಗತೇ ಮುನಿರದಾದಖಿಲಾಶಿಷೋಽಸ್ಮೈ ತ್ವದ್ಭಕ್ತಿಮಾಗಸಿ ಕೃತೇಽಪಿ ಕೃಪಾಂ ಚ ಶಂಸನ್,cakre gate muniradAdaKilASizosmE tvadBaktimAgasi kftepi kfpAM ca SaMsan,11.734792,48000,2,16,
nar_033_010_1,33,10,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 33/Narayaneeyam Dasakam 33.10.1.flac,राजा प्रतीक्ष्य मुनिमेकसमामनाश्वान् सम्भोज्य साधु तमृषिं विसृजन्प्रसन्नम् ।,राजा प्रतीक्ष्य मुनिमेकसमामनाश्वान् सम्भोज्य साधु तमृषिं विसृजन्प्रसन्नम् ।,ರಾಜಾ ಪ್ರತೀಕ್ಷ್ಯ ಮುನಿಮೇಕಸಮಾಮನಾಶ್ವಾನ್ ಸಮ್ಭೋಜ್ಯ ಸಾಧು ತಮೃಷಿಂ ವಿಸೃಜನ್ಪ್ರಸನ್ನಮ್,rAjA pratIkzya munimekasamAmanASvAn samBojya sADu tamfziM visfjanprasannam,11.805833,48000,2,16,
